"Station Name","VICTORIA FRANCIS PARK"
"Province","BRITISH COLUMBIA"
"Latitude","48.48"
"Longitude","-123.44"
"Elevation","55.00"
"Climate Identifier","1018605"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1995-01-12","1995","01","12","","","","","","","","","","","","5.8","","0.0","","5.8","","0","","","","",""
"1995-01-13","1995","01","13","","","","","","","","","","","","6.1","","0.0","","6.1","","0","","","","",""
"1995-01-14","1995","01","14","","","","","","","","","","","","12.2","","0.0","","12.2","","0","","","","",""
"1995-01-15","1995","01","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-16","1995","01","16","","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"1995-01-17","1995","01","17","","","","","","","","","","","","8.8","","0.0","","8.8","","0","","","","",""
"1995-01-18","1995","01","18","","","","","","","","","","","","3.5","","0.0","","3.5","","0","","","","",""
"1995-01-19","1995","01","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-20","1995","01","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-21","1995","01","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-22","1995","01","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-23","1995","01","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-24","1995","01","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-25","1995","01","25","","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"1995-01-26","1995","01","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-01-27","1995","01","27","","","","","","","","","","","","1.1","","0.0","","1.1","","0","","","","",""
"1995-01-28","1995","01","28","","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"1995-01-29","1995","01","29","","","","","","","","","","","","4.5","","0.0","","4.5","","0","","","","",""
"1995-01-30","1995","01","30","","","","","","","","","","","","17.2","","0.0","","17.2","","0","","","","",""
"1995-01-31","1995","01","31","","","","","","","","","","","","15.5","","0.0","","15.5","","0","","","","",""
"1995-02-01","1995","02","01","","","","","","","","","","","","3.5","","0.0","","3.5","","0","","","","",""
"1995-02-02","1995","02","02","","","","","","","","","","","","2.5","","0.0","","2.5","","0","","","","",""
"1995-02-03","1995","02","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-04","1995","02","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-05","1995","02","05","","","","","","","","","","","","9.5","","0.0","","9.5","","0","","","","",""
"1995-02-06","1995","02","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-07","1995","02","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-08","1995","02","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-09","1995","02","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-10","1995","02","10","","","","","","","","","","","","0.5","","0.0","","0.5","","0","","","","",""
"1995-02-11","1995","02","11","","","","","","","","","","","","0.0","","14.0","","14.0","","0","","","","",""
"1995-02-12","1995","02","12","","","","","","","","","","","","0.0","","6.2","","6.2","","10","","","","",""
"1995-02-13","1995","02","13","","","","","","","","","","","","0.0","","0.0","","0.0","","16","","","","",""
"1995-02-14","1995","02","14","","","","","","","","","","","","7.0","","2.0","","9.0","","15","","","","",""
"1995-02-15","1995","02","15","","","","","","","","","","","","7.9","","0.0","","7.9","","13","","","","",""
"1995-02-16","1995","02","16","","","","","","","","","","","","14.6","","0.0","","14.6","","6","","","","",""
"1995-02-17","1995","02","17","","","","","","","","","","","","11.9","","0.0","","11.9","","","M","","","",""
"1995-02-18","1995","02","18","","","","","","","","","","","","60.5","","0.0","","60.5","","0","T","","","",""
"1995-02-19","1995","02","19","","","","","","","","","","","","12.2","","0.0","","12.2","","0","","","","",""
"1995-02-20","1995","02","20","","","","","","","","","","","","8.8","","0.0","","8.8","","0","","","","",""
"1995-02-21","1995","02","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-22","1995","02","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-23","1995","02","23","","","","","","","","","","","","1.5","","0.0","","1.5","","0","","","","",""
"1995-02-24","1995","02","24","","","","","","","","","","","","3.4","","0.0","","3.4","","0","","","","",""
"1995-02-25","1995","02","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-26","1995","02","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-27","1995","02","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-02-28","1995","02","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-01","1995","03","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-02","1995","03","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-03","1995","03","03","","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"1995-03-04","1995","03","04","","","","","","","","","","","","1.4","","0.0","T","1.4","","0","","","","",""
"1995-03-05","1995","03","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-06","1995","03","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-07","1995","03","07","","","","","","","","","","","","5.2","","0.0","","5.2","","0","","","","",""
"1995-03-08","1995","03","08","","","","","","","","","","","","8.9","","0.0","","8.9","","0","","","","",""
"1995-03-09","1995","03","09","","","","","","","","","","","","2.9","","0.0","","2.9","","0","","","","",""
"1995-03-10","1995","03","10","","","","","","","","","","","","3.3","","0.0","","3.3","","0","","","","",""
"1995-03-11","1995","03","11","","","","","","","","","","","","9.2","","0.0","","9.2","","0","","","","",""
"1995-03-12","1995","03","12","","","","","","","","","","","","1.6","","0.0","","1.6","","0","","","","",""
"1995-03-13","1995","03","13","","","","","","","","","","","","5.6","","0.0","","5.6","","0","","","","",""
"1995-03-14","1995","03","14","","","","","","","","","","","","2.4","","0.0","","2.4","","0","","","","",""
"1995-03-15","1995","03","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-16","1995","03","16","","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"1995-03-17","1995","03","17","","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"1995-03-18","1995","03","18","","","","","","","","","","","","6.0","","0.0","","6.0","","0","","","","",""
"1995-03-19","1995","03","19","","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"1995-03-20","1995","03","20","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-03-21","1995","03","21","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-03-22","1995","03","22","","","","","","","","","","","","0.7","","0.0","","0.7","","0","","","","",""
"1995-03-23","1995","03","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-24","1995","03","24","","","","","","","","","","","","1.0","","0.0","T","1.0","","0","","","","",""
"1995-03-25","1995","03","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-26","1995","03","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-27","1995","03","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-28","1995","03","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-29","1995","03","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-30","1995","03","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-03-31","1995","03","31","","","","","","","","","","","","2.2","","0.0","","2.2","","0","","","","",""
"1995-04-01","1995","04","01","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-04-02","1995","04","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-03","1995","04","03","","","","","","","","","","","","5.3","","0.0","","5.3","","0","","","","",""
"1995-04-04","1995","04","04","","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"1995-04-05","1995","04","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-06","1995","04","06","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-04-07","1995","04","07","","","","","","","","","","","","3.5","","0.0","","3.5","","0","","","","",""
"1995-04-08","1995","04","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-09","1995","04","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-10","1995","04","10","","","","","","","","","","","","11.0","","0.0","","11.0","","0","","","","",""
"1995-04-11","1995","04","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-12","1995","04","12","","","","","","","","","","","","4.5","","0.0","","4.5","","0","","","","",""
"1995-04-13","1995","04","13","","","","","","","","","","","","2.8","","0.0","","2.8","","0","","","","",""
"1995-04-14","1995","04","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-15","1995","04","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-16","1995","04","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-17","1995","04","17","","","","","","","","","","","","1.7","","0.0","","1.7","","0","","","","",""
"1995-04-18","1995","04","18","","","","","","","","","","","","18.4","","0.0","","18.4","","0","","","","",""
"1995-04-19","1995","04","19","","","","","","","","","","","","1.6","","0.0","","1.6","","0","","","","",""
"1995-04-20","1995","04","20","","","","","","","","","","","","0.5","","0.0","","0.5","","0","","","","",""
"1995-04-21","1995","04","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-22","1995","04","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-23","1995","04","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-24","1995","04","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-25","1995","04","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-26","1995","04","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-27","1995","04","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-28","1995","04","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-29","1995","04","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-04-30","1995","04","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-01","1995","05","01","","","","","","","","","","","","3.4","","0.0","","3.4","","0","","","","",""
"1995-05-02","1995","05","02","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-05-03","1995","05","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-04","1995","05","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-05","1995","05","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-06","1995","05","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-07","1995","05","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-08","1995","05","08","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-05-09","1995","05","09","","","","","","","","","","","","6.9","","0.0","","6.9","","0","","","","",""
"1995-05-10","1995","05","10","","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"1995-05-11","1995","05","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-12","1995","05","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-13","1995","05","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-14","1995","05","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-15","1995","05","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-16","1995","05","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-17","1995","05","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-18","1995","05","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-19","1995","05","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-20","1995","05","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-21","1995","05","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-22","1995","05","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-23","1995","05","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-24","1995","05","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-25","1995","05","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-26","1995","05","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-27","1995","05","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-28","1995","05","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-29","1995","05","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-30","1995","05","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-05-31","1995","05","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-01","1995","06","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-02","1995","06","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-03","1995","06","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-04","1995","06","04","","","","","","","","","","","","0.9","","0.0","","0.9","","0","","","","",""
"1995-06-05","1995","06","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-06","1995","06","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-07","1995","06","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-08","1995","06","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-09","1995","06","09","","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"1995-06-10","1995","06","10","","","","","","","","","","","","4.5","","0.0","","4.5","","0","","","","",""
"1995-06-11","1995","06","11","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-06-12","1995","06","12","","","","","","","","","","","","7.1","","0.0","","7.1","","0","","","","",""
"1995-06-13","1995","06","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-14","1995","06","14","","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"1995-06-15","1995","06","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-16","1995","06","16","","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"1995-06-17","1995","06","17","","","","","","","","","","","","9.1","","0.0","","9.1","","0","","","","",""
"1995-06-18","1995","06","18","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-06-19","1995","06","19","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-06-20","1995","06","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-21","1995","06","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-22","1995","06","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-23","1995","06","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-24","1995","06","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-25","1995","06","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-26","1995","06","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-27","1995","06","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-28","1995","06","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-29","1995","06","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-06-30","1995","06","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-01","1995","07","01","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-07-02","1995","07","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-03","1995","07","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-04","1995","07","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-05","1995","07","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-06","1995","07","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-07","1995","07","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-08","1995","07","08","","","","","","","","","","","","0.5","","0.0","","0.5","","0","","","","",""
"1995-07-09","1995","07","09","","","","","","","","","","","","7.3","","0.0","","7.3","","0","","","","",""
"1995-07-10","1995","07","10","","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"1995-07-11","1995","07","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-12","1995","07","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-13","1995","07","13","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"1995-07-14","1995","07","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-15","1995","07","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-16","1995","07","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-17","1995","07","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-18","1995","07","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-19","1995","07","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-20","1995","07","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-21","1995","07","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-22","1995","07","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-23","1995","07","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-24","1995","07","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-25","1995","07","25","","","","","","","","","","","","18.6","","0.0","","18.6","","0","","","","",""
"1995-07-26","1995","07","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-27","1995","07","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-28","1995","07","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-29","1995","07","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-30","1995","07","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-07-31","1995","07","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-01","1995","08","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-02","1995","08","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-03","1995","08","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-04","1995","08","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-05","1995","08","05","","","","","","","","","","","","1.3","","0.0","","1.3","","0","","","","",""
"1995-08-06","1995","08","06","","","","","","","","","","","","46.0","","0.0","","46.0","","0","","","","",""
"1995-08-07","1995","08","07","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"1995-08-08","1995","08","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-09","1995","08","09","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"1995-08-10","1995","08","10","","","","","","","","","","","","3.4","","0.0","","3.4","","0","","","","",""
"1995-08-11","1995","08","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-12","1995","08","12","","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"1995-08-13","1995","08","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-14","1995","08","14","","","","","","","","","","","","3.8","","0.0","","3.8","","0","","","","",""
"1995-08-15","1995","08","15","","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"1995-08-16","1995","08","16","","","","","","","","","","","","8.6","","0.0","","8.6","","0","","","","",""
"1995-08-17","1995","08","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-18","1995","08","18","","","","","","","","","","","","6.0","","0.0","","6.0","","0","","","","",""
"1995-08-19","1995","08","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-20","1995","08","20","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-21","1995","08","21","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-22","1995","08","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-23","1995","08","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-24","1995","08","24","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-25","1995","08","25","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-26","1995","08","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-27","1995","08","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-28","1995","08","28","","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"1995-08-29","1995","08","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-30","1995","08","30","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-08-31","1995","08","31","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-01","1995","09","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-02","1995","09","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-03","1995","09","03","","","","","","","","","","","","1.1","","0.0","","1.1","","0","","","","",""
"1995-09-04","1995","09","04","","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"1995-09-05","1995","09","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-06","1995","09","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-07","1995","09","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-08","1995","09","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-09","1995","09","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-10","1995","09","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-11","1995","09","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-12","1995","09","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-13","1995","09","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-14","1995","09","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-15","1995","09","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-16","1995","09","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-17","1995","09","17","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"1995-09-18","1995","09","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
